LoanX ID,Mark Date,Bid,Offer,Depth,Evaluated Price,Close Bid,Close Offer,Close Date,Contributed
"LX159756","2020-08-28","95.625","96.725","5","96.175","95.625","96.725","2020-08-28","N"
"LX159757","2020-08-28","92.498","93.598","implied","93.048","92.498","93.598","2020-08-28","N"
"LX159776","2020-08-28","94.28","95.186","implied","94.8105","94.373","95.248","2020-08-28","N"
"LX159782","2020-08-28","99","100","1","99.5","99","100","2020-08-28","N"
"LX159783","2020-08-28","98.18","99.18","implied","98.68","98.18","99.18","2020-08-28","N"
"LX159835","2020-08-28","90","92.25","4","91.125","90","92.25","2020-08-28","N"
"LX159842","2020-08-28","93.208","94.292","3","93.75","93.208","94.292","2020-08-28","N"
"LX159854","2020-08-28","50","53.625","4","51.8125","50","53.625","2020-08-28","N"
"LX159855","2020-08-28","50","53.625","4","51.8125","50","53.625","2020-08-28","N"
"LX159856","2020-08-28","49.25","52.875","implied","51.0625","49.25","52.875","2020-08-28","N"
"LX159920","2020-08-28","97.417","98.583","3","98","97.417","98.583","2020-08-28","N"
"LX159921","2020-08-28","94","96.2","5","95.1","94","96.2","2020-08-28","N"
"LX159922","2020-08-28","94.29","95.456","implied","94.873","94.29","95.456","2020-08-28","N"
"LX159955","2020-08-28","97","98.25","3","97.625","97","98.25","2020-08-28","N"
"LX159958","2020-08-28","96.25","97.563","4","96.9065","96.25","97.563","2020-08-28","N"
"LX159976","2020-08-28","88.219","89.781","8","89","88.219","89.781","2020-08-28","N"
"LX159979","2020-08-28","93.165","94.331","implied","93.748","93.165","94.331","2020-08-28","N"
"LX159980","2020-08-28","94.625","96.375","4","95.5","94.625","96.375","2020-08-28","N"
"LX159981","2020-08-28","91.498","93.248","implied","92.373","91.498","93.248","2020-08-28","N"
"LX159983","2020-08-28","99.813","100.5","4","100.1565","99.813","100.5","2020-08-28","N"
"LX160015","2020-08-28","96.5","97.5","1","97","96.5","97.5","2020-08-28","N"
"LX160058","2020-08-28","79.5","81.75","2","80.625","79.5","81.75","2020-08-28","N"
"LX160060","2020-08-28","75.413","77.663","implied","76.538","75.413","77.663","2020-08-28","N"
"LX160061","2020-08-28","99.563","100.688","2","100.1255","99.563","100.688","2020-08-28","N"
"LX160062","2020-08-28","4","9","3","6.5","4","9","2020-08-28","N"
"LX160063","2020-08-28","3.875","8.875","implied","6.375","3.875","8.875","2020-08-28","N"
"LX160064","2020-08-28","2","4","1","3","2","4","2020-08-28","N"
"LX160074","2020-08-28","99","100.25","3","99.625","99","100.25","2020-08-28","N"
"LX160075","2020-08-28","94.375","95.875","3","95.125","94.375","95.875","2020-08-28","N"
"LX160174","2020-08-28","94","96","1","95","94","96","2020-08-28","N"
"LX160175","2020-08-28","90.873","92.873","implied","91.873","90.873","92.873","2020-08-28","N"
"LX160196","2020-08-28","97.25","99","2","98.125","97.25","99","2020-08-28","N"
"LX160197","2020-08-28","94.123","95.873","implied","94.998","94.123","95.873","2020-08-28","N"
"LX160199","2020-08-28","91","92","2","91.5","91","92","2020-08-28","N"
"LX160200","2020-08-28","87.873","88.873","implied","88.373","87.873","88.873","2020-08-28","N"
"LX160201","2020-08-28","0.5","2.5","1","1.5","0.5","2.5","2020-08-28","N"
"LX160204","2020-08-28","87","90","1","88.5","87","90","2020-08-28","N"
"LX160205","2020-08-28","97.75","99.25","1","98.5","97.75","99.25","2020-08-28","N"
"LX160220","2020-08-28","96.75","97.75","1","97.25","96.75","97.75","2020-08-28","N"
"LX160221","2020-08-28","93.623","94.623","implied","94.123","93.623","94.623","2020-08-28","N"
"LX160234","2020-08-28","99.5","100","1","99.75","99.5","100","2020-08-28","N"
"LX160236","2020-08-28","90.373","91.998","implied","91.1855","90.373","91.998","2020-08-28","N"
"LX160246","2020-08-28","58.375","61.25","4","59.8125","58.375","61.25","2020-08-28","N"
"LX160256","2020-08-28","72.792","75.5","6","74.146","72.792","75.5","2020-08-28","N"
"LX160257","2020-08-28","68.705","71.413","implied","70.059","68.705","71.413","2020-08-28","N"
"LX160260","2020-08-28","97.517","98.329","implied","97.923","97.517","98.329","2020-08-28","N"
"LX160275","2020-08-28","97.821","98.415","implied","97.9615","97.618","98.305","2020-08-28","N"
"LX160294","2020-08-28","91.375","93.143","7","92.259","91.375","93.143","2020-08-28","N"
"LX160299","2020-08-28","98.18","99.18","implied","98.68","98.18","99.18","2020-08-28","N"
"LX160302","2020-08-28","93.79","95.04","implied","94.415","93.79","95.04","2020-08-28","N"
"LX160306","2020-08-28","98.682","99.682","implied","99.182","98.682","99.682","2020-08-28","N"
"LX160313","2020-08-28","7.667","9.667","3","8.667","7.667","9.667","2020-08-28","N"
"LX160317","2020-08-28","70","77","3","73.5","70","77","2020-08-28","N"
"LX160399","2020-08-28","79.333","81.667","3","80.5","79.333","81.667","2020-08-28","N"
"LX160454","2020-08-28","93.623","94.873","implied","94.248","93.623","94.873","2020-08-28","N"
"LX160520","2020-08-28","85","90","1","87.5","85","90","2020-08-28","N"
"LX160521","2020-08-28","98.875","99.875","2","99.375","98.875","99.875","2020-08-28","N"
"LX160522","2020-08-28","98.055","99.055","implied","98.555","98.055","99.055","2020-08-28","N"
"LX160534","2020-08-28","85.292","86.458","6","85.875","85.292","86.458","2020-08-28","N"
"LX160535","2020-08-28","85.292","86.458","6","85.875","85.292","86.458","2020-08-28","N"
"LX160536","2020-08-28","85.292","86.458","6","85.875","85.292","86.458","2020-08-28","N"
"LX160537","2020-08-28","85.292","86.458","6","85.875","85.292","86.458","2020-08-28","N"
"LX160538","2020-08-28","85.292","86.458","6","85.875","85.292","86.458","2020-08-28","N"
"LX160539","2020-08-28","85.292","86.458","6","85.875","85.292","86.458","2020-08-28","N"
"LX160614","2020-08-28","86.958","88.417","3","87.6875","86.958","88.417","2020-08-28","N"
"LX160638","2020-08-28","86.667","87.722","9","87.1945","86.667","87.722","2020-08-28","N"
"LX160655","2020-08-28","92","94","1","93","92","94","2020-08-28","N"
"LX160656","2020-08-28","88.873","90.873","implied","89.873","88.873","90.873","2020-08-28","N"
"LX160674","2020-08-28","99","100","1","99.5","99","100","2020-08-28","N"
"LX160754","2020-08-28","99.5","100.5","1","100","99.5","100.5","2020-08-28","N"
"LX160756","2020-08-28","94.642","95.486","implied","95.1","94.667","95.533","2020-08-28","N"
"LX160777","2020-08-28","98.891","99.555","implied","99.223","98.891","99.555","2020-08-28","N"
"LX160778","2020-08-28","96.75","97.964","7","97.357","96.75","97.964","2020-08-28","N"
"LX160780","2020-08-28","97.625","98.525","10","98.075","97.625","98.525","2020-08-28","N"
"LX160794","2020-08-28","98","99","1","98.5","98","99","2020-08-28","N"
"LX160814","2020-08-28","94","96","1","95","94","96","2020-08-28","N"
"LX160815","2020-08-28","90.873","92.873","implied","91.873","90.873","92.873","2020-08-28","N"
"LX160816","2020-08-28","94","96","1","95","94","96","2020-08-28","N"
"LX160836","2020-08-28","97","98","1","97.5","97","98","2020-08-28","N"
"LX160841","2020-08-28","93.141","94.766","8","93.9535","93.141","94.766","2020-08-28","N"
"LX160894","2020-08-28","97.575","98.525","5","98.05","97.575","98.525","2020-08-28","N"
"LX160895","2020-08-28","98.563","99.479","6","99.021","98.563","99.479","2020-08-28","N"
"LX160941","2020-08-28","96","97","1","96.5","96","97","2020-08-28","N"
"LX160947","2020-08-28","82.248","84.601","implied","83.4245","82.248","84.601","2020-08-28","N"
"LX160948","2020-08-28","53.333","58.333","3","55.833","53.333","58.333","2020-08-28","N"
"LX160976","2020-08-28","63","68","1","65.5","63","68","2020-08-28","N"
"LX160979","2020-08-28","98.181","99","9","98.5905","98.181","99","2020-08-28","N"
"LX160980","2020-08-28","97.361","98.18","implied","97.7705","97.361","98.18","2020-08-28","N"
"LX161034","2020-08-28","83","87","1","85","83","87","2020-08-28","N"
"LX161056","2020-08-28","94.063","95.438","4","94.7505","94.063","95.438","2020-08-28","N"
"LX161057","2020-08-28","90.936","92.311","implied","91.6235","90.936","92.311","2020-08-28","N"
"LX161058","2020-08-28","87.25","89.75","2","88.5","87.25","89.75","2020-08-28","N"
"LX161074","2020-08-28","90","92","1","91","90","92","2020-08-28","N"
"LX161095","2020-08-28","94.361","95.261","implied","94.811","94.361","95.261","2020-08-28","N"
"LX161101","2020-08-28","93.125","94.663","10","93.844","93.05","94.638","2020-08-28","N"
"LX161114","2020-08-28","75","81.25","4","78.125","75","81.25","2020-08-28","N"
"LX161176","2020-08-28","97","98.5","1","97.75","97","98.5","2020-08-28","N"
"LX161181","2020-08-28","85","90","implied","87.5","85","90","2020-08-28","N"
"LX161196","2020-08-28","18","22","1","20","18","22","2020-08-28","N"
"LX161197","2020-08-28","96.406","97.375","8","96.893","96.393","97.393","2020-08-28","N"
"LX161199","2020-08-28","85.163","88.288","implied","86.7255","85.163","88.288","2020-08-28","N"
"LX161204","2020-08-28","97.034","97.955","11","97.4945","97.034","97.955","2020-08-28","N"
"LX161206","2020-08-28","33","36","1","34.5","33","36","2020-08-28","N"
"LX161209","2020-08-28","88.219","89.781","8","89","88.219","89.781","2020-08-28","N"
"LX161210","2020-08-28","88.75","90.75","1","89.75","88.75","90.75","2020-08-28","N"
"LX161295","2020-08-28","97.193","97.918","implied","97.5555","97.193","97.918","2020-08-28","N"
"LX161296","2020-08-28","97.107","98.214","7","97.6605","97.107","98.214","2020-08-28","N"
"LX161297","2020-08-28","95.5","97.5","1","96.5","95.5","97.5","2020-08-28","N"
"LX161298","2020-08-28","94.157","96.157","implied","95.157","94.157","96.157","2020-08-28","N"
"LX161303","2020-08-28","3","5","1","4","3","5","2020-08-28","N"
"LX161304","2020-08-28","90.899","92.587","implied","91.743","90.899","92.587","2020-08-28","N"
"LX161314","2020-08-28","88","93","1","90.5","88","93","2020-08-28","N"
"LX161315","2020-08-28","83.913","88.913","implied","86.413","83.913","88.913","2020-08-28","N"
"LX161320","2020-08-28","96.693","97.557","11","97.125","96.693","97.557","2020-08-28","N"
"LX161321","2020-08-28","93.566","94.43","implied","93.998","93.566","94.43","2020-08-28","N"
"LX161356","2020-08-28","4.7","4.71","1","4.705","4.7","4.71","2020-08-28","N"
"LX161398","2020-08-28","43","45","1","44","43","45","2020-08-28","N"
"LX161399","2020-08-28","83.9","86.25","5","85.075","83.9","86.25","2020-08-28","N"
"LX161400","2020-08-28","70","75","1","72.5","70","75","2020-08-28","N"
"LX161401","2020-08-28","48.667","51.333","3","44.68","41.797","47.563","2020-08-28","N"
"LX161417","2020-08-28","4","8","1","6","4","8","2020-08-28","N"
"LX161418","2020-08-28","88.219","89.781","8","89","88.219","89.781","2020-08-28","N"
"LX161421","2020-08-28","89.998","91.536","implied","90.717","89.923","91.511","2020-08-28","N"
"LX161435","2020-08-28","93.398","94.273","implied","93.889","93.467","94.311","2020-08-28","N"
"LX161442","2020-08-28","75.25","78.25","6","76.75","75.25","78.25","2020-08-28","N"
"LX161443","2020-08-28","71.163","74.163","implied","72.663","71.163","74.163","2020-08-28","N"
"LX161445","2020-08-28","94.373","95.54","implied","94.9565","94.373","95.54","2020-08-28","N"
"LX161448","2020-08-28","97.5","98.667","6","98.0835","97.5","98.667","2020-08-28","N"
"LX161574","2020-08-28","98.594","99.438","8","99.016","98.594","99.438","2020-08-28","N"
"LX161581","2020-08-28","98.432","99.682","implied","99.057","98.432","99.682","2020-08-28","N"
"LX161584","2020-08-28","96.25","97.083","9","96.6665","96.25","97.083","2020-08-28","N"
"LX161585","2020-08-28","54","57","1","55.5","54","57","2020-08-28","N"
"LX161586","2020-08-28","97","98","1","97.5","97","98","2020-08-28","N"
"LX161587","2020-08-28","93.873","94.873","implied","94.373","93.873","94.873","2020-08-28","N"
"LX161601","2020-08-28","97.732","98.932","implied","98.332","97.732","98.932","2020-08-28","N"
"LX161608","2020-08-28","62.25","67.25","implied","64.75","62.25","67.25","2020-08-28","N"
"LX161609","2020-08-28","63","68","1","65.5","63","68","2020-08-28","N"
"LX161694","2020-08-28","94.75","95.675","5","95.2125","94.75","95.675","2020-08-28","N"
"LX161695","2020-08-28","96.313","97.313","8","96.8285","96.313","97.344","2020-08-28","N"
"LX161702","2020-08-28","90","93.5","2","91.75","90","93.5","2020-08-28","N"
"LX161739","2020-08-28","95.094","96.406","8","95.75","95.094","96.406","2020-08-28","N"
"LX161740","2020-08-28","93","94.5","2","93.75","93","94.5","2020-08-28","N"
"LX161741","2020-08-28","91.967","93.279","implied","92.623","91.967","93.279","2020-08-28","N"
"LX161771","2020-08-28","84.95","87.15","5","86.05","84.95","87.15","2020-08-28","N"
"LX161772","2020-08-28","80.863","83.063","implied","81.963","80.863","83.063","2020-08-28","N"
"LX161778","2020-08-28","96.313","97.313","8","96.8285","96.313","97.344","2020-08-28","N"
"LX161834","2020-08-28","89.932","91.114","11","90.523","89.932","91.114","2020-08-28","N"
"LX161894","2020-08-28","96","98","1","97","96","98","2020-08-28","N"
"LX161895","2020-08-28","97.75","98.75","1","98.25","97.75","98.75","2020-08-28","N"
"LX161896","2020-08-28","71.833","74.417","3","73.125","71.833","74.417","2020-08-28","N"
"LX161897","2020-08-28","78.875","82.875","2","80.875","78.875","82.875","2020-08-28","N"
"LX161900","2020-08-28","98.771","99.604","6","99.1875","98.771","99.604","2020-08-28","N"
"LX161938","2020-08-28","99.125","100.021","6","99.5625","99.1","100.025","2020-08-28","N"
"LX161940","2020-08-28","71.969","74.469","8","73.219","71.969","74.469","2020-08-28","N"
"LX161941","2020-08-28","5.25","9.5","4","7.375","5.25","9.5","2020-08-28","N"
"LX161954","2020-08-28","86.333","88.333","3","87.333","86.333","88.333","2020-08-28","N"
"LX161955","2020-08-28","82.246","84.246","implied","83.246","82.246","84.246","2020-08-28","N"
"LX161956","2020-08-28","97.613","98.45","10","97.9015","97.464","98.339","2020-08-28","N"
"LX161957","2020-08-28","94.486","95.323","implied","94.7745","94.337","95.212","2020-08-28","N"
"LX161958","2020-08-28","99.325","99.8","5","99.5625","99.325","99.8","2020-08-28","N"
"LX161959","2020-08-28","98.505","98.98","implied","98.7425","98.505","98.98","2020-08-28","N"
"LX161984","2020-08-28","2","5","1","3.5","2","5","2020-08-28","N"
"LX161992","2020-08-28","66","68","2","67","66","68","2020-08-28","N"
"LX161993","2020-08-28","72.663","75.663","implied","74.163","72.663","75.663","2020-08-28","N"
"LX162000","2020-08-28","82.75","84.75","implied","83.75","82.75","84.75","2020-08-28","N"
"LX162003","2020-08-28","68","73","implied","70.5","68","73","2020-08-28","N"
"LX162006","2020-08-28","95.196","96.196","7","95.696","95.196","96.196","2020-08-28","N"
"LX162008","2020-08-28","96.357","97.036","7","96.6965","96.357","97.036","2020-08-28","N"
"LX162009","2020-08-28","95.536","96.607","7","96.106","95.564","96.648","2020-08-28","N"
"LX162019","2020-08-28","93.623","94.373","implied","93.998","93.623","94.373","2020-08-28","N"
"LX162025","2020-08-28","69.913","72.913","implied","71.413","69.913","72.913","2020-08-28","N"
"LX162097","2020-08-28","86","88.5","2","87.25","86","88.5","2020-08-28","N"
"LX162103","2020-08-28","89.561","90.686","implied","90.1235","89.561","90.686","2020-08-28","N"
"LX162118","2020-08-28","92","97","implied","94.5","92","97","2020-08-28","N"
"LX162120","2020-08-28","97","98.5","1","97.75","97","98.5","2020-08-28","N"
"LX162125","2020-08-28","99.25","100.25","1","99.75","99.25","100.25","2020-08-28","N"
"LX162127","2020-08-28","98.93","99.68","implied","99.305","98.93","99.68","2020-08-28","N"
"LX162137","2020-08-28","73","75","1","74","73","75","2020-08-28","N"
"LX162140","2020-08-28","68.913","70.913","implied","69.913","68.913","70.913","2020-08-28","N"
"LX162152","2020-08-28","47.625","50.625","4","49.125","47.625","50.625","2020-08-28","N"
"LX162153","2020-08-28","47.5","51.1","5","49.3","47.5","51.1","2020-08-28","N"
"LX162175","2020-08-28","88.75","91.75","1","90.25","88.75","91.75","2020-08-28","N"
"LX162177","2020-08-28","72.5","76","3","74.25","72.5","76","2020-08-28","N"
"LX162199","2020-08-28","97.555","98.805","implied","98.18","97.555","98.805","2020-08-28","N"
"LX162201","2020-08-28","97.993","98.743","implied","98.368","97.993","98.743","2020-08-28","N"
"LX162213","2020-08-28","97.125","98.375","4","97.75","97.125","98.375","2020-08-28","N"
"LX162214","2020-08-28","97.125","98.375","4","97.75","97.125","98.375","2020-08-28","N"
"LX162234","2020-08-28","98.305","99.201","implied","98.7425","98.28","99.205","2020-08-28","N"
"LX162256","2020-08-28","93.061","94.373","implied","93.717","93.061","94.373","2020-08-28","N"
"LX162273","2020-08-28","97.18","99.18","implied","98.18","97.18","99.18","2020-08-28","N"
"LX162275","2020-08-28","97.361","98.18","implied","97.7705","97.361","98.18","2020-08-28","N"
"LX162276","2020-08-28","97.361","98.18","implied","97.7705","97.361","98.18","2020-08-28","N"
"LX162315","2020-08-28","37.75","40.5","4","39.125","37.75","40.5","2020-08-28","N"
"LX162319","2020-08-28","70.5","72.5","3","71.5","70.5","72.5","2020-08-28","N"
"LX162320","2020-08-28","66.413","68.413","implied","67.413","66.413","68.413","2020-08-28","N"
"LX162323","2020-08-28","88.5","92","3","90.25","88.5","92","2020-08-28","N"
"LX162324","2020-08-28","84.413","87.913","implied","86.163","84.413","87.913","2020-08-28","N"
"LX162336","2020-08-28","92.623","93.873","implied","93.248","92.623","93.873","2020-08-28","N"
"LX162341","2020-08-28","0.01","0.75","2","0.38","0.01","0.75","2020-08-28","N"
"LX162382","2020-08-28","90","94","1","92","90","94","2020-08-28","N"
"LX162387","2020-08-28","86.297","88.016","8","87.1565","86.297","88.016","2020-08-28","N"
"LX162388","2020-08-28","99.875","100","implied","99.9375","99.875","100","2020-08-28","N"
"LX162454","2020-08-28","45","55","1","50","45","55","2020-08-28","N"
"LX162455","2020-08-28","45","55","1","50","45","55","2020-08-28","N"
"LX162457","2020-08-28","2.5","4.5","1","3.5","2.5","4.5","2020-08-28","N"
"LX162460","2020-08-28","97.611","98.361","9","97.984","97.609","98.359","2020-08-28","N"
"LX162467","2020-08-28","94.125","96.5","3","95.422","94.344","96.5","2020-08-28","N"
"LX162476","2020-08-28","83.4","85.75","5","84.325","83.15","85.5","2020-08-28","N"
"LX162495","2020-08-28","98.305","99.555","implied","98.93","98.305","99.555","2020-08-28","N"
"LX162516","2020-08-28","97","98","1","97.5","97","98","2020-08-28","N"
"LX162517","2020-08-28","93.873","94.873","implied","94.373","93.873","94.873","2020-08-28","N"
"LX162518","2020-08-28","95","97","1","96","95","97","2020-08-28","N"
"LX162519","2020-08-28","95","97","1","96","95","97","2020-08-28","N"
"LX162520","2020-08-28","91.873","93.873","implied","92.873","91.873","93.873","2020-08-28","N"
"LX162521","2020-08-28","97.979","98.833","6","98.406","97.979","98.833","2020-08-28","N"
"LX162523","2020-08-28","99","100.167","3","99.5835","99","100.167","2020-08-28","N"
"LX162525","2020-08-28","95.5","96.5","1","96","95.5","96.5","2020-08-28","N"
"LX162526","2020-08-28","94.157","95.157","implied","94.657","94.157","95.157","2020-08-28","N"
"LX162527","2020-08-28","97","98","1","97.5","97","98","2020-08-28","N"
"LX162528","2020-08-28","97","98","1","97.5","97","98","2020-08-28","N"
"LX162529","2020-08-28","95.657","96.657","implied","96.157","95.657","96.657","2020-08-28","N"
"LX162530","2020-08-28","92.125","93.875","4","93","92.125","93.875","2020-08-28","N"
"LX162531","2020-08-28","88.998","90.748","implied","89.873","88.998","90.748","2020-08-28","N"
"LX162536","2020-08-28","15","22.5","2","18.75","15","22.5","2020-08-28","N"
"LX162576","2020-08-28","98.479","99.396","6","98.9375","98.479","99.396","2020-08-28","N"
"LX162577","2020-08-28","97.659","98.576","implied","98.1175","97.659","98.576","2020-08-28","N"
"LX162581","2020-08-28","94.167","96.292","6","95.2295","94.167","96.292","2020-08-28","N"
"LX162582","2020-08-28","91.269","92.519","implied","91.894","91.269","92.519","2020-08-28","N"
"LX162584","2020-08-28","98.5","99.75","2","99.125","98.5","99.75","2020-08-28","N"
"LX162585","2020-08-28","97.68","98.93","implied","98.305","97.68","98.93","2020-08-28","N"
"LX162594","2020-08-28","94.833","95.833","3","95.333","94.833","95.833","2020-08-28","N"
"LX162598","2020-08-28","83","84","1","83.5","83","84","2020-08-28","N"
"LX162616","2020-08-28","92.194","94.131","implied","93.1625","92.194","94.131","2020-08-28","N"
"LX162624","2020-08-28","98.083","99.167","3","98.625","98.083","99.167","2020-08-28","N"
"LX162625","2020-08-28","97.472","98.451","implied","97.9615","97.472","98.451","2020-08-28","N"
"LX162634","2020-08-28","81.648","83.648","implied","82.648","81.648","83.648","2020-08-28","N"
"LX162655","2020-08-28","87.639","89.306","9","88.4725","87.639","89.306","2020-08-28","N"
"LX162656","2020-08-28","83.552","85.219","implied","84.3855","83.552","85.219","2020-08-28","N"
"LX162659","2020-08-28","97.43","98.43","implied","97.93","97.43","98.43","2020-08-28","N"
"LX162697","2020-08-28","93.219","94.656","8","93.929","93.179","94.679","2020-08-28","N"
"LX162698","2020-08-28","90.092","91.529","implied","90.802","90.052","91.552","2020-08-28","N"
"LX162700","2020-08-28","70","75","3","72.5","70","75","2020-08-28","N"
"LX162711","2020-08-28","98.755","99.58","implied","99.196","98.774","99.618","2020-08-28","N"
"LX162717","2020-08-28","94.278","95.181","9","94.7295","94.278","95.181","2020-08-28","N"
"LX162735","2020-08-28","97.875","98","1","97.9375","97.875","98","2020-08-28","N"
"LX162759","2020-08-28","97.78","98.455","implied","98.1425","97.78","98.505","2020-08-28","N"
"LX162762","2020-08-28","89","91.833","3","90.4165","89","91.833","2020-08-28","N"
"LX162763","2020-08-28","80.375","83.875","6","82.125","80.375","83.875","2020-08-28","N"
"LX162764","2020-08-28","76.288","79.788","implied","78.038","76.288","79.788","2020-08-28","N"
"LX162774","2020-08-28","93.5","96.5","1","95","93.5","96.5","2020-08-28","N"
"LX162822","2020-08-28","90","92","1","91","90","92","2020-08-28","N"
"LX162823","2020-08-28","86.873","88.873","implied","87.873","86.873","88.873","2020-08-28","N"
"LX162834","2020-08-28","87","89","1","88","87","89","2020-08-28","N"
"LX162835","2020-08-28","73.663","75.663","implied","74.663","73.663","75.663","2020-08-28","N"
"LX162874","2020-08-28","97","98.125","5","97.5625","97","98.125","2020-08-28","N"
"LX162876","2020-08-28","97.55","98.5","5","97.975","97.5","98.45","2020-08-28","N"
"LX162894","2020-08-28","51.75","54","4","52.875","51.75","54","2020-08-28","N"
"LX162895","2020-08-28","51","53.25","implied","52.125","51","53.25","2020-08-28","N"
"LX162896","2020-08-28","45","47","1","46","45","47","2020-08-28","N"
"LX162899","2020-08-28","96.1","97.4","5","96.75","96.1","97.4","2020-08-28","N"
"LX162900","2020-08-28","93.833","95.333","3","94.583","93.833","95.333","2020-08-28","N"
"LX162904","2020-08-28","98.774","99.493","implied","99.1335","98.774","99.493","2020-08-28","N"
"LX162907","2020-08-28","99","100","1","99.5","99","100","2020-08-28","N"
"LX162911","2020-08-28","95","95.75","1","95.375","95","95.75","2020-08-28","N"
"LX162912","2020-08-28","96.2","97.35","5","96.775","96.2","97.35","2020-08-28","N"
"LX162966","2020-08-28","91.151","92.054","implied","91.6025","91.151","92.054","2020-08-28","N"
"LX162974","2020-08-28","83.667","86.5","3","85.0835","83.667","86.5","2020-08-28","N"
"LX162975","2020-08-28","79.58","82.413","implied","80.9965","79.58","82.413","2020-08-28","N"
"LX162989","2020-08-28","100.188","100.813","2","100.5005","100.188","100.813","2020-08-28","N"
"LX162990","2020-08-28","99.368","99.993","implied","99.6805","99.368","99.993","2020-08-28","N"
"LX162993","2020-08-28","94.594","95.594","4","95.094","94.594","95.594","2020-08-28","N"
"LX162994","2020-08-28","99.875","100.5","2","100.1875","99.875","100.5","2020-08-28","N"
"LX162996","2020-08-28","100","101","1","100.5","100","101","2020-08-28","N"
"LX163024","2020-08-28","94.125","96.125","5","95.1","94.1","96.1","2020-08-28","N"
"LX163026","2020-08-28","95.875","96.931","9","96.403","95.875","96.931","2020-08-28","N"
"LX163027","2020-08-28","96","99","1","97.5","96","99","2020-08-28","N"
"LX163028","2020-08-28","97.555","98.305","implied","97.93","97.555","98.305","2020-08-28","N"
"LX163100","2020-08-28","97.3","97.95","5","97.625","97.3","97.95","2020-08-28","N"
"LX163108","2020-08-28","81.83","83.622","implied","82.726","81.83","83.622","2020-08-28","N"
"LX163115","2020-08-28","97.78","98.455","implied","98.1425","97.78","98.505","2020-08-28","N"
"LX163116","2020-08-28","97.78","98.455","implied","98.1425","97.78","98.505","2020-08-28","N"
"LX163124","2020-08-28","95","97.75","3","96.375","95","97.75","2020-08-28","N"
"LX163125","2020-08-28","90.998","93.373","implied","92.295","91.217","93.373","2020-08-28","N"
"LX163127","2020-08-28","90","95","1","92.5","90","95","2020-08-28","N"
"LX163129","2020-08-28","90","95","1","92.5","90","95","2020-08-28","N"
"LX163134","2020-08-28","93.5","96.5","1","95","93.5","96.5","2020-08-28","N"
"LX163154","2020-08-28","0.044","0.055","2","0.0495","0.044","0.055","2020-08-28","N"
"LX163155","2020-08-28","100","101","1","100.5","100","101","2020-08-28","N"
"LX163199","2020-08-28","92.5","95.5","1","94","92.5","95.5","2020-08-28","N"
"LX163200","2020-08-28","95","99","1","97","95","99","2020-08-28","N"
"LX163202","2020-08-28","91.873","95.873","implied","93.873","91.873","95.873","2020-08-28","N"
"LX163216","2020-08-28","91.5","93.5","1","92.5","91.5","93.5","2020-08-28","N"
"LX163219","2020-08-28","101.5","102.5","1","102","101.5","102.5","2020-08-28","N"
"LX163227","2020-08-28","90.873","91.738","implied","91.3055","90.873","91.738","2020-08-28","N"
"LX163228","2020-08-28","94","94.865","13","94.4325","94","94.865","2020-08-28","N"
"LX163229","2020-08-28","94.219","95.281","8","94.75","94.219","95.281","2020-08-28","N"
"LX163231","2020-08-28","92.25","94.028","9","93.139","92.25","94.028","2020-08-28","N"
"LX163232","2020-08-28","91","95","1","93","91","95","2020-08-28","N"
"LX163240","2020-08-28","94.8","95.925","5","95.3625","94.8","95.925","2020-08-28","N"
"LX163279","2020-08-28","93.373","94.373","implied","93.873","93.373","94.373","2020-08-28","N"
"LX163282","2020-08-28","96.688","97.625","6","97.1565","96.688","97.625","2020-08-28","N"
"LX163284","2020-08-28","98.375","99.375","5","98.875","98.375","99.375","2020-08-28","N"
"LX163285","2020-08-28","97.555","98.555","implied","98.055","97.555","98.555","2020-08-28","N"
"LX163294","2020-08-28","98","99","1","98.5","98","99","2020-08-28","N"
"LX163295","2020-08-28","97.43","98.68","implied","98.055","97.43","98.68","2020-08-28","N"
"LX163297","2020-08-28","92","94","1","93","92","94","2020-08-28","N"
"LX163298","2020-08-28","88.873","90.873","implied","89.873","88.873","90.873","2020-08-28","N"
"LX163339","2020-08-28","95","95.75","1","95.375","95","95.75","2020-08-28","N"
"LX163415","2020-08-28","97.5","98.5","1","98","97.5","98.5","2020-08-28","N"
"LX163416","2020-08-28","62.333","65.667","3","64","62.333","65.667","2020-08-28","N"
"LX163460","2020-08-28","88.5","90.5","1","89.5","88.5","90.5","2020-08-28","N"
"LX163461","2020-08-28","80","85","1","82.5","80","85","2020-08-28","N"
"LX163466","2020-08-28","94.648","95.457","implied","95.0275","94.623","95.432","2020-08-28","N"
"LX163467","2020-08-28","50.5","54.167","3","52.3335","50.5","54.167","2020-08-28","N"
"LX163468","2020-08-28","50.5","54","2","52.25","50.5","54","2020-08-28","N"
"LX163494","2020-08-28","96.375","97.4","5","96.8875","96.375","97.4","2020-08-28","N"
"LX163496","2020-08-28","93.5","95.5","1","94.5","93.5","95.5","2020-08-28","N"
"LX163510","2020-08-28","99.075","99.9","5","99.4875","99.075","99.9","2020-08-28","N"
"LX163512","2020-08-28","94.623","96.123","implied","95.373","94.623","96.123","2020-08-28","N"
"LX163515","2020-08-28","93.561","94.498","implied","94.0295","93.561","94.498","2020-08-28","N"
