LoanX ID,Mark Date,Bid,Offer,Depth,Evaluated Price,Close Bid,Close Offer,Close Date,Contributed
"LX010053","2020-08-25","0.5","1.5","1","1","0.5","1.5","2020-08-25","N"
"LX051868","2020-08-25","0.01","0.01","1","0.01","0.01","0.01","2020-08-25","N"
"LX055482","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX059053","2020-08-25","55","65","1","60","55","65","2020-08-25","N"
"LX059054","2020-08-25","55","65","1","60","55","65","2020-08-25","N"
"LX063408","2020-08-25","83.5","91","2","87.25","83.5","91","2020-08-25","N"
"LX063449","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX063451","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX064071","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX064073","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX064209","2020-08-25","55","65","1","60","55","65","2020-08-25","N"
"LX066305","2020-08-25","55","65","1","60","55","65","2020-08-25","N"
"LX075169","2020-08-25","3.117","5.117","3","4.117","3.117","5.117","2020-08-25","N"
"LX076589","2020-08-25","3.117","5.117","3","4.117","3.117","5.117","2020-08-25","N"
"LX076609","2020-08-25","3.117","5.117","3","4.117","3.117","5.117","2020-08-25","N"
"LX080895","2020-08-25","20.833","23.167","3","22","20.833","23.167","2020-08-25","N"
"LX082074","2020-08-25","0.5","0.6","1","0.55","0.5","0.6","2020-08-25","N"
"LX089999","2020-08-25","45","55","1","50","45","55","2020-08-25","N"
"LX103169","2020-08-25","16","18","1","17","16","18","2020-08-25","N"
"LX105656","2020-08-25","0.85","1.05","1","0.95","0.85","1.05","2020-08-25","N"
"LX112434","2020-08-25","5.5","8","2","6.75","5.5","8","2020-08-25","N"
"LX112435","2020-08-25","5.5","8","2","6.75","5.5","8","2020-08-25","N"
"LX112792","2020-08-25","5.5","9","2","7.25","5.5","9","2020-08-25","N"
"LX113317","2020-08-25","4","6","1","5","4","6","2020-08-25","N"
"LX113470","2020-08-25","0.8","1.05","1","0.925","0.8","1.05","2020-08-25","N"
"LX113583","2020-08-25","0.8","1.05","1","0.925","0.8","1.05","2020-08-25","N"
"LX113702","2020-08-25","5.5","8","2","6.75","5.5","8","2020-08-25","N"
"LX113706","2020-08-25","45","55","1","50","45","55","2020-08-25","N"
"LX113765","2020-08-25","95.5","97.5","1","96.5","95.5","97.5","2020-08-25","N"
"LX114191","2020-08-25","20","24","1","22","20","24","2020-08-25","N"
"LX114195","2020-08-25","2","3","1","2.5","2","3","2020-08-25","N"
"LX114232","2020-08-25","0.9","1","1","0.95","0.9","1","2020-08-25","N"
"LX114904","2020-08-25","0.05","0.1","1","0.075","0.05","0.1","2020-08-25","N"
"LX114905","2020-08-25","0.15","0.35","1","0.25","0.15","0.35","2020-08-25","N"
"LX114914","2020-08-25","2.34","2.35","1","2.345","2.34","2.35","2020-08-25","N"
"LX114924","2020-08-25","97","97.5","1","97.25","97","97.5","2020-08-25","N"
"LX115992","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX116034","2020-08-25","12","15","1","13.5","12","15","2020-08-25","N"
"LX116035","2020-08-25","22.167","24.333","3","23.25","22.167","24.333","2020-08-25","N"
"LX116232","2020-08-25","6.333","7.167","3","6.75","6.333","7.167","2020-08-25","N"
"LX116558","2020-08-25","22.43","22.44","1","22.435","22.43","22.44","2020-08-25","N"
"LX116747","2020-08-25","98.557","99.557","implied","99.057","98.557","99.557","2020-08-25","N"
"LX116770","2020-08-25","0.75","0.95","1","0.875","0.75","1","2020-08-25","N"
"LX116844","2020-08-25","25","26","1","25.5","25","26","2020-08-25","N"
"LX116854","2020-08-25","0.1","0.3","1","0.2","0.1","0.3","2020-08-25","N"
"LX116891","2020-08-25","55","58","1","56.5","55","58","2020-08-25","N"
"LX117175","2020-08-25","92","95","1","93.5","92","95","2020-08-25","N"
"LX117227","2020-08-25","14.5","16.5","1","15.5","14.5","16.5","2020-08-25","N"
"LX117280","2020-08-25","26.167","28.5","3","27.3335","26.167","28.5","2020-08-25","N"
"LX117291","2020-08-25","75.5","77.25","4","76.375","75.5","77.25","2020-08-25","N"
"LX117802","2020-08-25","99.5","100.5","1","","","","","N"
"LX118130","2020-08-25","3.09","3.1","1","3.095","3.09","3.1","2020-08-25","N"
"LX118164","2020-08-25","3.09","3.1","1","3.095","3.09","3.1","2020-08-25","N"
"LX118318","2020-08-25","68","70","1","69","68","70","2020-08-25","N"
"LX118333","2020-08-25","5.167","7.5","3","6.3335","5.167","7.5","2020-08-25","N"
"LX118605","2020-08-25","3","5","1","4","3","5","2020-08-25","N"
"LX118712","2020-08-25","330","380","1","355","330","380","2020-08-25","N"
"LX118842","2020-08-25","0.8","1.05","1","0.925","0.8","1.05","2020-08-25","N"
"LX118843","2020-08-25","0.8","1.05","1","0.925","0.8","1.05","2020-08-25","N"
"LX118844","2020-08-25","0.8","1.05","1","0.925","0.8","1.05","2020-08-25","N"
"LX119272","2020-08-25","97.479","98.139","implied","97.809","97.479","98.139","2020-08-25","N"
"LX119407","2020-08-25","3.117","5.117","3","4.117","3.117","5.117","2020-08-25","N"
"LX119408","2020-08-25","3.117","5.117","3","4.117","3.117","5.117","2020-08-25","N"
"LX119409","2020-08-25","3.117","5.117","3","4.117","3.117","5.117","2020-08-25","N"
"LX119410","2020-08-25","90","92","2","91","90","92","2020-08-25","N"
"LX119412","2020-08-25","74.75","76.75","2","75.75","74.75","76.75","2020-08-25","N"
"LX119413","2020-08-25","74.75","76.75","2","75.75","74.75","76.75","2020-08-25","N"
"LX119414","2020-08-25","74.75","76.75","2","75.75","74.75","76.75","2020-08-25","N"
"LX119415","2020-08-25","68","70","2","69","68","70","2020-08-25","N"
"LX119514","2020-08-25","57","58","1","57.5","57","58","2020-08-25","N"
"LX119521","2020-08-25","1","6","1","3.5","1","6","2020-08-25","N"
"LX120014","2020-08-25","98.265","99.515","implied","98.89","98.265","99.515","2020-08-25","N"
"LX120150","2020-08-25","8.25","11.75","2","10","8.25","11.75","2020-08-25","N"
"LX120365","2020-08-25","16","18","1","17","16","18","2020-08-25","N"
"LX120908","2020-08-25","80","90","1","85","80","90","2020-08-25","N"
"LX121220","2020-08-25","4","6","1","5","4","6","2020-08-25","N"
"LX121378","2020-08-25","30","33","1","31.5","30","33","2020-08-25","N"
"LX121538","2020-08-25","96.5","97.5","1","97","96.5","97.5","2020-08-25","N"
"LX121812","2020-08-25","97","100","1","98.5","97","100","2020-08-25","N"
"LX121877","2020-08-25","0","0.5","1","0.25","0","0.5","2020-08-25","N"
"LX121883","2020-08-25","0","0.5","1","0.25","0","0.5","2020-08-25","N"
"LX121884","2020-08-25","0","0.5","1","0.25","0","0.5","2020-08-25","N"
"LX121964","2020-08-25","96.5","98.5","1","97.5","96.5","98.5","2020-08-25","N"
"LX122328","2020-08-25","7","10","1","8.5","7","10","2020-08-25","N"
"LX122599","2020-08-25","1.55","1.65","1","1.6","1.55","1.65","2020-08-25","N"
"LX122830","2020-08-25","97.75","98.25","1","98","97.75","98.25","2020-08-25","N"
"LX122960","2020-08-25","93","96","1","94.5","93","96","2020-08-25","N"
"LX123115","2020-08-25","6","8","1","7","6","8","2020-08-25","N"
"LX123121","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX123150","2020-08-25","2.2","2.6","1","2.4","2.2","2.6","2020-08-25","N"
"LX123151","2020-08-25","1.5","1.75","1","1.625","1.5","1.75","2020-08-25","N"
"LX123513","2020-08-25","87","89","1","88","87","89","2020-08-25","N"
"LX123556","2020-08-25","6.333","6.958","3","6.6455","6.333","6.958","2020-08-25","N"
"LX123690","2020-08-25","95.563","97.354","6","96.4585","95.563","97.354","2020-08-25","N"
"LX123866","2020-08-25","93","95","1","94","93","95","2020-08-25","N"
"LX123875","2020-08-25","85","95","1","90","85","95","2020-08-25","N"
"LX124103","2020-08-25","4","6","1","5","4","6","2020-08-25","N"
"LX124205","2020-08-25","1","5","1","3","1","5","2020-08-25","N"
"LX124428","2020-08-25","63","73","1","68","63","73","2020-08-25","N"
"LX124429","2020-08-25","63","73","1","68","63","73","2020-08-25","N"
"LX124430","2020-08-25","63","73","1","68","63","73","2020-08-25","N"
"LX126189","2020-08-25","90","95","1","92.5","90","95","2020-08-25","N"
"LX126434","2020-08-25","60","65","1","62.5","60","65","2020-08-25","N"
"LX126435","2020-08-25","60","65","1","62.5","60","65","2020-08-25","N"
"LX126436","2020-08-25","60","65","1","62.5","60","65","2020-08-25","N"
"LX126446","2020-08-25","93.998","95.573","implied","94.7855","93.998","95.573","2020-08-25","N"
"LX126631","2020-08-25","0.95","1.1","1","1.025","0.95","1.1","2020-08-25","N"
"LX126904","2020-08-25","98.258","98.826","3","98.542","98.258","98.826","2020-08-25","N"
"LX126958","2020-08-25","10","20","1","15","10","20","2020-08-25","N"
"LX126959","2020-08-25","5","15","1","10","5","15","2020-08-25","N"
"LX127098","2020-08-25","96","96.5","1","96.25","96","96.5","2020-08-25","N"
"LX127302","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX127554","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX127555","2020-08-25","93.873","94.873","implied","94.373","93.873","94.873","2020-08-25","N"
"LX127644","2020-08-25","0.5","0.75","1","0.625","0.5","0.75","2020-08-25","N"
"LX127645","2020-08-25","0.5","0.75","1","0.625","0.5","0.75","2020-08-25","N"
"LX127674","2020-08-25","98.75","99.75","1","99.25","98.75","99.75","2020-08-25","N"
"LX127712","2020-08-25","90","92","1","91","90","92","2020-08-25","N"
"LX127780","2020-08-25","0.1","1","1","0.55","0.1","1","2020-08-25","N"
"LX128124","2020-08-25","35","40","4","37.5","35","40","2020-08-25","N"
"LX128136","2020-08-25","7","8","1","7.5","7","8","2020-08-25","N"
"LX128137","2020-08-25","0.1","0.15","1","0.125","0.1","0.15","2020-08-25","N"
"LX128262","2020-08-25","88","90","1","89","88","90","2020-08-25","N"
"LX128339","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX128340","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX128462","2020-08-25","99.25","100","1","99.625","99.25","100","2020-08-25","N"
"LX128463","2020-08-25","98.807","99.682","implied","99.2445","98.807","99.682","2020-08-25","N"
"LX128719","2020-08-25","1","5","1","3","1","5","2020-08-25","N"
"LX128720","2020-08-25","1","5","1","3","1","5","2020-08-25","N"
"LX128842","2020-08-25","18","20","1","19","18","20","2020-08-25","N"
"LX128862","2020-08-25","4.667","7","3","5.8335","4.667","7","2020-08-25","N"
"LX128884","2020-08-25","98.807","99.682","implied","99.2445","98.807","99.682","2020-08-25","N"
"LX128917","2020-08-25","94.564","95.453","implied","94.978","94.533","95.423","2020-08-25","N"
"LX129132","2020-08-25","95.5","96.5","1","96","95.5","96.5","2020-08-25","N"
"LX129146","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX129284","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX129656","2020-08-25","5","15","1","10","5","15","2020-08-25","N"
"LX129839","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX129905","2020-08-25","92.85","94.95","5","93.9","92.85","94.95","2020-08-25","N"
"LX129907","2020-08-25","80","83.333","3","81.6665","80","83.333","2020-08-25","N"
"LX129910","2020-08-25","62","72","1","67","62","72","2020-08-25","N"
"LX129911","2020-08-25","98","103","1","100.5","98","103","2020-08-25","N"
"LX130006","2020-08-25","35","40","1","37.5","35","40","2020-08-25","N"
"LX130759","2020-08-25","45","55","1","50","45","55","2020-08-25","N"
"LX130766","2020-08-25","20.833","23.167","3","22","20.833","23.167","2020-08-25","N"
"LX131033","2020-08-25","89.5","91.5","1","90.5","89.5","91.5","2020-08-25","N"
"LX131063","2020-08-25","45","55","1","50","45","55","2020-08-25","N"
"LX131070","2020-08-25","93.936","94.795","implied","94.3655","93.936","94.795","2020-08-25","N"
"LX131096","2020-08-25","97.5","99.5","2","98.5","97.5","99.5","2020-08-25","N"
"LX131301","2020-08-25","93.46","94.349","implied","93.9045","93.46","94.349","2020-08-25","N"
"LX131473","2020-08-25","99.25","100.25","1","99.75","99.25","100.25","2020-08-25","N"
"LX131507","2020-08-25","70","75","1","72.5","70","75","2020-08-25","N"
"LX131660","2020-08-25","98.282","99.582","implied","98.932","98.282","99.582","2020-08-25","N"
"LX131833","2020-08-25","7","18","1","12.5","7","18","2020-08-25","N"
"LX132080","2020-08-25","99.25","99.75","1","99.5","99.25","99.75","2020-08-25","N"
"LX132154","2020-08-25","98","99","1","","","","","N"
"LX132200","2020-08-25","89.167","91.167","3","90.167","89.167","91.167","2020-08-25","N"
"LX132390","2020-08-25","97","98","1","","","","","N"
"LX132482","2020-08-25","57","60.625","4","58.8125","57","60.625","2020-08-25","N"
"LX132580","2020-08-25","22.34","22.39","1","22.365","22.34","22.39","2020-08-25","N"
"LX132585","2020-08-25","11","16","1","13.5","11","16","2020-08-25","N"
"LX132635","2020-08-25","2.3","2.31","1","2.305","2.3","2.31","2020-08-25","N"
"LX132647","2020-08-25","1.445","1.625","2","1.535","1.445","1.625","2020-08-25","N"
"LX132714","2020-08-25","0.02","0.045","2","0.0325","0.02","0.045","2020-08-25","N"
"LX132726","2020-08-25","0.3","0.32","2","0.31","0.3","0.32","2020-08-25","N"
"LX133004","2020-08-25","98.333","100.333","3","99.333","98.333","100.333","2020-08-25","N"
"LX133019","2020-08-25","80","82.75","4","81.375","80","82.75","2020-08-25","N"
"LX133020","2020-08-25","80","82.667","3","81.3335","80","82.667","2020-08-25","N"
"LX133156","2020-08-25","83","86","1","","","","","N"
"LX133183","2020-08-25","0.141","0.19","1","0.1655","0.141","0.19","2020-08-25","N"
"LX133194","2020-08-25","95","95","1","95","95","95","2020-08-25","N"
"LX133218","2020-08-25","89.875","91.042","9","90.4585","89.875","91.042","2020-08-25","N"
"LX133241","2020-08-25","96.5","97","1","96.75","96.5","97","2020-08-25","N"
"LX133243","2020-08-25","93.373","93.873","implied","93.623","93.373","93.873","2020-08-25","N"
"LX133355","2020-08-25","99.75","100.25","1","100","99.75","100.25","2020-08-25","N"
"LX133411","2020-08-25","68.159","72.023","11","70.091","68.159","72.023","2020-08-25","N"
"LX133412","2020-08-25","67","69","implied","68","67","69","2020-08-25","N"
"LX133442","2020-08-25","98.557","99.557","implied","99.057","98.557","99.557","2020-08-25","N"
"LX133451","2020-08-25","13.75","17.411","7","15.5805","13.75","17.411","2020-08-25","N"
"LX133474","2020-08-25","96.5","97","1","96.75","96.5","97","2020-08-25","N"
"LX133737","2020-08-25","66.839","70.161","7","68.5","66.839","70.161","2020-08-25","N"
"LX133738","2020-08-25","5","9","4","7","5","9","2020-08-25","N"
"LX133776","2020-08-25","67","69","1","68","67","69","2020-08-25","N"
"LX133850","2020-08-25","2","8","1","5","2","8","2020-08-25","N"
"LX133984","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX134107","2020-08-25","0.01","0.25","1","0.13","0.01","0.25","2020-08-25","N"
"LX134268","2020-08-25","93.748","94.654","implied","94.201","93.748","94.654","2020-08-25","N"
"LX134271","2020-08-25","99.75","100.25","1","100","99.75","100.25","2020-08-25","N"
"LX134289","2020-08-25","22","25","1","23.5","22","25","2020-08-25","N"
"LX134298","2020-08-25","22","28","1","25","22","28","2020-08-25","N"
"LX134301","2020-08-25","22","28","1","25","22","28","2020-08-25","N"
"LX134305","2020-08-25","22","28","1","25","22","28","2020-08-25","N"
"LX134440","2020-08-25","0.01","0.5","1","0.255","0.01","0.5","2020-08-25","N"
"LX134485","2020-08-25","97.063","97.922","8","97.4925","97.063","97.922","2020-08-25","N"
"LX134586","2020-08-25","83.469","85.719","8","84.594","83.469","85.719","2020-08-25","N"
"LX134592","2020-08-25","69.246","72.246","implied","70.746","69.246","72.246","2020-08-25","N"
"LX134639","2020-08-25","90","95","1","92.5","90","95","2020-08-25","N"
"LX134666","2020-08-25","96","96.5","1","96.25","96","96.5","2020-08-25","N"
"LX134757","2020-08-25","96","97","1","96.5","96","97","2020-08-25","N"
"LX134817","2020-08-25","86.925","88.35","5","87.6375","86.925","88.35","2020-08-25","N"
"LX134850","2020-08-25","0.01","0.03","1","0.02","0.01","0.03","2020-08-25","N"
"LX134857","2020-08-25","95.625","96.875","2","96.25","95.625","96.875","2020-08-25","N"
"LX134858","2020-08-25","95.625","96.875","2","96.25","95.625","96.875","2020-08-25","N"
"LX134864","2020-08-25","98.75","100.25","2","99.5","98.75","100.25","2020-08-25","N"
"LX134879","2020-08-25","99","99.875","2","99.4375","99","99.875","2020-08-25","N"
"LX134881","2020-08-25","98.18","99.055","implied","98.6175","98.18","99.055","2020-08-25","N"
"LX134882","2020-08-25","37.667","40","3","38.8335","37.667","40","2020-08-25","N"
"LX134883","2020-08-25","7.5","12.5","2","10","7.5","12.5","2020-08-25","N"
"LX135066","2020-08-25","89.667","92.5","3","91.0835","89.667","92.5","2020-08-25","N"
"LX135169","2020-08-25","83","86","1","84.5","83","86","2020-08-25","N"
"LX135212","2020-08-25","1.05","1.3","1","1.175","1.05","1.3","2020-08-25","N"
"LX135241","2020-08-25","85","90","1","87.5","85","90","2020-08-25","N"
"LX135245","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX135294","2020-08-25","450","850","1","650","450","850","2020-08-25","N"
"LX135318","2020-08-25","64.023","67.084","7","65.5","63.917","67.083","2020-08-25","N"
"LX135320","2020-08-25","2.688","7.563","8","5.1255","2.688","7.563","2020-08-25","N"
"LX135384","2020-08-25","13.722","16","9","14.861","13.722","16","2020-08-25","N"
"LX135388","2020-08-25","97.555","98.93","implied","98.2425","97.555","98.93","2020-08-25","N"
"LX135425","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX135585","2020-08-25","2","5","1","3.5","2","5","2020-08-25","N"
"LX135615","2020-08-25","95","97","1","96","95","97","2020-08-25","N"
"LX135616","2020-08-25","95","97","1","96","95","97","2020-08-25","N"
"LX135737","2020-08-25","46.625","50.375","8","48.5","46.625","50.375","2020-08-25","N"
"LX135757","2020-08-25","94.5","96","3","95.25","94.5","96","2020-08-25","N"
"LX135764","2020-08-25","77","80","4","78.5","77","80","2020-08-25","N"
"LX135885","2020-08-25","86","88","1","87","86","88","2020-08-25","N"
"LX135905","2020-08-25","94.328","95.349","3","95","94.25","95.75","2020-08-25","N"
"LX135906","2020-08-25","80","85.188","4","82.5","79.5","85.5","2020-08-25","N"
"LX135908","2020-08-25","30","35","2","32.5","30","35","2020-08-25","N"
"LX135966","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX135981","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX135984","2020-08-25","95.657","96.657","implied","96.157","95.657","96.657","2020-08-25","N"
"LX136112","2020-08-25","3.406","4.344","4","3.875","3.406","4.344","2020-08-25","N"
"LX136233","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX136235","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX136309","2020-08-25","0.5","1","1","0.75","0.5","1","2020-08-25","N"
"LX136370","2020-08-25","16.146","19.125","6","17.6355","16.146","19.125","2020-08-25","N"
"LX136419","2020-08-25","96","96.5","1","96.25","96","96.5","2020-08-25","N"
"LX136422","2020-08-25","96","96.5","1","96.25","96","96.5","2020-08-25","N"
"LX136454","2020-08-25","95","95","1","95","95","95","2020-08-25","N"
"LX136467","2020-08-25","10","20","1","15","10","20","2020-08-25","N"
"LX136487","2020-08-25","26.167","28.5","3","27.3335","26.167","28.5","2020-08-25","N"
"LX136497","2020-08-25","18","20","1","19","18","20","2020-08-25","N"
"LX136501","2020-08-25","65.299","67.766","8","66.5325","65.299","67.766","2020-08-25","N"
"LX136502","2020-08-25","64.549","67.016","implied","65.7825","64.549","67.016","2020-08-25","N"
"LX136503","2020-08-25","2.9","5.123","5","4.0115","2.9","5.123","2020-08-25","N"
"LX136505","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX136533","2020-08-25","91.998","93.248","implied","92.623","91.998","93.248","2020-08-25","N"
"LX136541","2020-08-25","61.6","67.2","5","64.4","61.6","67.2","2020-08-25","N"
"LX136612","2020-08-25","91.373","92.873","implied","92.123","91.373","92.873","2020-08-25","N"
"LX136618","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX136688","2020-08-25","30","35.4","5","32.7","30","35.4","2020-08-25","N"
"LX136719","2020-08-25","87","90","1","88.5","87","90","2020-08-25","N"
"LX136800","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX136871","2020-08-25","97.498","98.748","implied","98.123","97.498","98.748","2020-08-25","N"
"LX136879","2020-08-25","88.813","90.688","4","89.7505","88.813","90.688","2020-08-25","N"
"LX136884","2020-08-25","69.625","73.625","4","71.625","69.625","73.625","2020-08-25","N"
"LX136965","2020-08-25","62","72","1","67","62","72","2020-08-25","N"
"LX136967","2020-08-25","62","72","1","67","62","72","2020-08-25","N"
"LX136968","2020-08-25","62","72","1","67","62","72","2020-08-25","N"
"LX137083","2020-08-25","19.75","29.75","1","24.75","19.75","29.75","2020-08-25","N"
"LX137092","2020-08-25","98.43","99.336","implied","98.883","98.43","99.336","2020-08-25","N"
"LX137121","2020-08-25","52","54.5","5","53.25","52","54.5","2020-08-25","N"
"LX137123","2020-08-25","4","6","1","5","4","6","2020-08-25","N"
"LX137137","2020-08-25","28.326","30.488","5","29.407","28.326","30.488","2020-08-25","N"
"LX137138","2020-08-25","11.25","14.75","4","13","11.25","14.75","2020-08-25","N"
"LX137153","2020-08-25","99","100","1","99.5","99","100","2020-08-25","N"
"LX137183","2020-08-25","88.125","89.875","2","89","88.125","89.875","2020-08-25","N"
"LX137246","2020-08-25","1","1.1","1","1.05","1","1.1","2020-08-25","N"
"LX137287","2020-08-25","88.125","89.875","2","89","88.125","89.875","2020-08-25","N"
"LX137290","2020-08-25","70","74.25","4","72.125","70","74.25","2020-08-25","N"
"LX137410","2020-08-25","80.663","85.663","implied","83.163","80.663","85.663","2020-08-25","N"
"LX137456","2020-08-25","5.25","6.25","1","5.75","5.25","6.25","2020-08-25","N"
"LX137475","2020-08-25","96.5","99.5","1","98","96.5","99.5","2020-08-25","N"
"LX137493","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137495","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137496","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137497","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137507","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137508","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137509","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137510","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137511","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137512","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137513","2020-08-25","97","99","1","98","97","99","2020-08-25","N"
"LX137516","2020-08-25","40","50","1","45","40","50","2020-08-25","N"
"LX137517","2020-08-25","0.07","0.095","2","0.0825","0.07","0.095","2020-08-25","N"
"LX137543","2020-08-25","93.873","94.873","implied","94.373","93.873","94.873","2020-08-25","N"
"LX137596","2020-08-25","0","2","1","1","0","2","2020-08-25","N"
"LX137625","2020-08-25","17","20","1","18.5","17","20","2020-08-25","N"
"LX137652","2020-08-25","63.333","68.667","3","66","63","69","2020-08-25","N"
"LX137741","2020-08-25","99.25","100.25","1","99.75","99.25","100.25","2020-08-25","N"
"LX137766","2020-08-25","13750","16500","2","15125","13750","16500","2020-08-25","N"
"LX137858","2020-08-25","77.25","82.25","2","79.75","77.25","82.25","2020-08-25","N"
"LX137890","2020-08-25","98.25","100.5","1","99.375","98.25","100.5","2020-08-25","N"
"LX137896","2020-08-25","98","98.375","1","98.1875","98","98.375","2020-08-25","N"
"LX137951","2020-08-25","68.833","70.833","6","69.833","68.833","70.833","2020-08-25","N"
"LX137952","2020-08-25","6.833","10.167","6","8.5","6.833","10.167","2020-08-25","N"
"LX137953","2020-08-25","67","70","1","68.5","67","70","2020-08-25","N"
"LX137977","2020-08-25","44.375","46.875","2","45.625","44.375","46.875","2020-08-25","N"
"LX138102","2020-08-25","75","77.5","5","76.25","75","77.5","2020-08-25","N"
"LX138103","2020-08-25","63","65","1","64","63","65","2020-08-25","N"
"LX138122","2020-08-25","94.107","95.75","7","95.3125","94.75","95.875","2020-08-25","N"
"LX138123","2020-08-25","75.75","81.25","5","78.5","75.75","81.25","2020-08-25","N"
"LX138127","2020-08-25","72.844","76.844","4","74.844","72.844","76.844","2020-08-25","N"
"LX138244","2020-08-25","82","85","3","83.5","82","85","2020-08-25","N"
"LX138292","2020-08-25","96","98","1","97","96","98","2020-08-25","N"
"LX138490","2020-08-25","705","762.5","2","733.75","705","762.5","2020-08-25","N"
"LX138508","2020-08-25","94.725","96.113","10","95.4235","94.819","96.028","2020-08-25","N"
"LX138509","2020-08-25","85","87.888","10","86.444","85","87.888","2020-08-25","N"
"LX138544","2020-08-25","5","15","1","10","5","15","2020-08-25","N"
"LX138592","2020-08-25","0.23","0.38","1","0.305","0.23","0.38","2020-08-25","N"
"LX138704","2020-08-25","0.01","0.05","1","0.03","0.01","0.05","2020-08-25","N"
"LX139042","2020-08-25","97","98","1","97.5","97","98","2020-08-25","N"
"LX139129","2020-08-25","72.844","76.844","4","74.844","72.844","76.844","2020-08-25","N"
"LX139166","2020-08-25","0.075","0.079","1","0.077","0.075","0.079","2020-08-25","N"
"LX139229","2020-08-25","53","56","4","54.5","53","56","2020-08-25","N"
"LX139312","2020-08-25","98.083","98.958","3","98.5205","98.083","98.958","2020-08-25","N"
"LX139313","2020-08-25","99.458","100.375","3","99.9165","99.458","100.375","2020-08-25","N"
"LX139314","2020-08-25","99.458","100.375","3","99.9165","99.458","100.375","2020-08-25","N"
"LX139315","2020-08-25","99.458","100.375","3","99.9165","99.458","100.375","2020-08-25","N"
"LX139671","2020-08-25","96.5","97.5","1","97","96.5","97.5","2020-08-25","N"
"LX139679","2020-08-25","98","99.375","5","98.6875","98","99.375","2020-08-25","N"
"LX139738","2020-08-25","2.9","2.92","1","2.91","2.9","2.92","2020-08-25","N"
"LX139834","2020-08-25","100","101","1","100.5","100","101","2020-08-25","N"
"LX139851","2020-08-25","98.347","99.18","implied","98.7635","98.347","99.18","2020-08-25","N"
"LX139901","2020-08-25","90","95","1","92.5","90","95","2020-08-25","N"
"LX139986","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX139993","2020-08-25","99.5","100","1","99.75","99.5","100","2020-08-25","N"
"LX140038","2020-08-25","79.917","83.583","3","81.75","79.917","83.583","2020-08-25","N"
"LX140039","2020-08-25","75.83","79.496","implied","77.663","75.83","79.496","2020-08-25","N"
"LX140044","2020-08-25","95.282","96.907","implied","96.0945","95.282","96.907","2020-08-25","N"
"LX140105","2020-08-25","2.5","5.5","1","4","2.5","5.5","2020-08-25","N"
"LX140132","2020-08-25","2.5","5.5","1","4","2.5","5.5","2020-08-25","N"
"LX140271","2020-08-25","98.5","100","2","99.25","98.5","100","2020-08-25","N"
"LX140273","2020-08-25","98.182","99.682","implied","98.932","98.182","99.682","2020-08-25","N"
"LX140299","2020-08-25","83","88","1","85.5","83","88","2020-08-25","N"
"LX140315","2020-08-25","97.125","97.875","1","97.5","97.125","97.875","2020-08-25","N"
"LX140338","2020-08-25","2.5","5.5","1","4","2.5","5.5","2020-08-25","N"
"LX140339","2020-08-25","2.5","5.5","1","4","2.5","5.5","2020-08-25","N"
"LX140340","2020-08-25","2.5","5.5","1","4","2.5","5.5","2020-08-25","N"
